c1a_c1b_s1_y1,ifn_a_CpG_0,ifn_a_CpG_1,ifn_a_CpG_3,ifn_a_LPS_0,ifn_a_LPS_1,ifn_a_LPS_3,ifn_a_PG_0,ifn_a_PG_1,ifn_a_PIC_0,ifn_a_PIC_1,ifn_a_PIC_3,ifn_a_RSV_0,ifn_a_RSV_1,ifn_a_RSV_3,ifn_a_RV_1,ifn_a_RV_3,ifn_g_CpG_0,ifn_g_CpG_1,ifn_g_CpG_3,ifn_g_CR_0,ifn_g_CR_1,ifn_g_CR_3,ifn_g_DM_0,ifn_g_DM_1,ifn_g_DM_3,ifn_g_LPS_0,ifn_g_LPS_1,ifn_g_LPS_3,ifn_g_MAB_1,ifn_g_MAB_3,ifn_g_PG_0,ifn_g_PG_1,ifn_g_PG_3,ifn_g_PHA_0,ifn_g_PHA_1,ifn_g_PHA_3,ifn_g_PIC_0,ifn_g_PIC_1,ifn_g_PIC_3,ifn_g_RSV_0,ifn_g_RSV_1,ifn_g_RSV_3,ifn_g_RV_1,ifn_g_RV_3,ifn_g_TT_0,ifn_g_TT_1,ifn_g_TT_3,il_10_CpG_0,il_10_CpG_1,il_10_CpG_3,il_10_CR_0,il_10_CR_1,il_10_CR_3,il_10_DM_0,il_10_DM_1,il_10_DM_3,il_10_LPS_0,il_10_LPS_1,il_10_LPS_3,il_10_MAB_1,il_10_MAB_3,il_10_PG_0,il_10_PG_1,il_10_PG_3,il_10_PHA_0,il_10_PHA_1,il_10_PHA_3,il_10_PIC_0,il_10_PIC_1,il_10_PIC_3,il_10_RSV_0,il_10_RSV_1,il_10_RSV_3,il_10_RV_1,il_10_RV_3,il_10_TT_0,il_10_TT_1,il_10_TT_3,il_12p40_CpG_0,il_12p40_CpG_1,il_12p40_CpG_3,il_12p40_LPS_0,il_12p40_LPS_1,il_12p40_LPS_3,il_12p40_PG_0,il_12p40_PG_1,il_12p40_PG_3,il_12p40_PIC_0,il_12p40_PIC_1,il_12p40_PIC_3,il_12p40_RSV_0,il_12p40_RSV_1,il_12p40_RSV_3,il_12p40_RV_1,il_12p40_RV_3,il_13_CR_0,il_13_CR_1,il_13_CR_3,il_13_DM_0,il_13_DM_1,il_13_DM_3,il_13_MAB_1,il_13_MAB_3,il_13_PHA_0,il_13_PHA_1,il_13_PHA_3,il_13_TT_0,il_13_TT_1,il_13_TT_3,il_4_CR_1,il_4_CR_3,il_4_DM_1,il_4_DM_3,il_4_MAB_1,il_4_MAB_3,il_4_PHA_0,il_4_PHA_1,il_4_PHA_3,il_4_TT_1,il_4_TT_3,il_5_CR_1,il_5_CR_3,il_5_DM_1,il_5_DM_3,il_5_MAB_1,il_5_MAB_3,il_5_PHA_1,il_5_PHA_3,il_5_TT_1,il_5_TT_3,il_8_CpG_0,il_8_CpG_1,il_8_CpG_3,il_8_LPS_0,il_8_LPS_1,il_8_LPS_3,il_8_PG_0,il_8_PG_1,il_8_PG_3,il_8_PIC_0,il_8_PIC_1,il_8_PIC_3,il_8_RSV_0,il_8_RSV_1,il_8_RSV_3,il_8_RV_1,il_8_RV_3,tnf_a_CpG_0,tnf_a_CpG_1,tnf_a_CpG_3,tnf_a_LPS_0,tnf_a_LPS_1,tnf_a_LPS_3,tnf_a_PG_0,tnf_a_PG_1,tnf_a_PG_3,tnf_a_PIC_0,tnf_a_PIC_1,tnf_a_PIC_3,tnf_a_RSV_0,tnf_a_RSV_1,tnf_a_RSV_3,tnf_a_RV_1,tnf_a_RV_3
il_4_MAB_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.320892414,0.072998809,0.323992877,0.190907646,0.29987887,0.228320457,0.028755576,0.085769631,0.13674964,0.173442207,0.54209636,0.282792632,0.31765519,0.178811885,0.292971186,0.218329749,0.033130258,-0.040750107,0.064414676,0.048428592,0.138888609,0.079097982,0.071700188,0.156293024,0.065795668,-0.013813171,-0.033689906,0.088725083,0.0411033,0.036621794,0.067290777,0.021636442,0.011105225,-0.036633909,0.034780851,0.003531026,0.040120251,0.207917269,0.048700589,-0.001753749,0.180013883,-0.039721644,-0.020044801,0.086434039,0.046312404,0.030513962,0.027377669,0.04453031,0.007124966,-0.029307388
il_4_MAB_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06340014,0.106402283,0.404857947,0.193137858,0.266595893,0.015464213,0.140748341,0.018338082,0.236739731,0.229722052,0.706408437,0.178905045,0.403309129,0.115614604,0.258847707,-0.055755467,-0.036651822,0.046415345,-0.00460127,0.025012367,0.108652541,-0.011912285,0.045028215,0.14349761,-0.030004224,-0.013107341,0.0721984,-0.015828011,0.006691446,0.078046834,0.01153753,0.020446438,-0.039031525,-0.138811013,-0.03645251,0.013127479,0.049004515,0.13542889,0.007286601,-0.028204282,0.046305946,-0.032040873,-0.072363164,0.066343113,0.052816969,-0.069892705,-0.001335282,-0.104304985,-0.036439932
il_4_PHA_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.124418434,0.143538728,0.149120784,0.045270514,-0.026747665,-0.004894636,-0.00086002,0.001190752,0.096173887,0.070992643,0.112396147,0.116131186,0.090493981,0.051902501,0.0435915,-0.007962156,0.058110903,0.130277259,0.035594216,0.014690197,0.125887252,0.049093345,0.046531114,0.000200143,-0.038630939,0.063343713,-0.010468234,-0.016912191,0.080526007,-0.008323044,0.043653572,0.123407051,0.011925798,0.071973845,0.085300784,0.054135851,0.030893463,0.096592698,-0.003540571,0.030265464,0.077770303,-0.004664947,0.068621178,0.014533301,-0.069763221,0.064173829,-0.038595271,0.026132409
il_4_PHA_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.289144413,0.185379586,0.067970305,0.098202479,0.097106581,0.031741085,0.047696393,0.202495645,0.172336777,0.582841018,0.284473385,0.160891155,0.127006948,-0.068102424,-0.040565103,0.103409995,0.007260285,-0.007627912,0.06888635,0.02356993,-0.022468994,0.109518911,-0.080179782,0.009507189,0.150111643,-0.072550867,-0.02232422,0.114953075,0.065465815,-0.134776981,-0.108683765,0.102679722,0.070822649,0.078285439,0.079421811,0.037621926,0.054549523,0.21255384,0.023257415,-0.027291831,0.11297019,0.0733869,-0.052656566,0.041777431,0.091618077,0.023528107,-0.079736431
il_4_PHA_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.120027217,0.143831679,0.105205678,0.110863361,-0.00303446,0.122815208,0.058381048,0.411054194,0.259502634,0.748499464,0.069328853,0.137877104,-0.092942334,-0.029457702,0.065286558,0.048353556,0.064705147,0.163016522,0.040215818,0.074264444,0.178437814,-0.069565727,-0.002254614,0.094153038,-0.060519097,0.073358254,0.056604249,0.083001845,-0.146320864,-0.013443142,-0.048618821,0.019057462,0.032442695,-0.035553903,0.101515167,0.02513315,-0.005928407,0.155072502,0.021722999,0.011392142,0.013623845,-0.029581426,-0.050543991,0.042046779,-0.190664496,-0.153681678
il_4_TT_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.483382543,0.062356277,0.072224599,0.220452474,0.167945726,0.315614775,0.216608777,0.27724203,0.158530241,0.591710665,0.419785053,0.035440148,-0.055611714,0.03643632,0.042629384,0.16064001,0.099775309,0.037713003,0.161634583,0.071012378,-0.010005605,-0.046988748,0.044877793,0.025307444,0.034274548,0.064089543,-0.000223197,0.021260592,0.004806448,0.042279814,0.051220081,0.010162168,0.093047787,0.038050135,0.023357735,0.115053908,-0.022285721,-0.013118061,0.116957381,0.03668745,0.032727889,0.025060261,0.032854908,0.027122947,0.006436749
il_4_TT_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.099682861,0.096939863,0.072758013,0.221623573,0.232926813,0.33798684,0.186131691,0.223063724,0.44020487,0.627097636,-0.010526724,-0.007970191,0.022551545,0.006976001,0.065945969,0.066554784,-0.010734931,0.0250315,0.050462846,-0.048876946,-0.009124531,0.050426628,-0.016971943,0.008532694,0.040916297,0.007673777,0.061936283,-0.011575454,-0.024079501,0.037382255,0.031417125,-0.002036165,0.087046641,0.050642073,0.015684342,-0.026903868,-0.022090957,0.0242243,0.030167304,0.131983962,0.008371156,0.050178344,-0.017116797,0.061897339
il_5_CR_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.065215991,0.213533692,-0.003224167,0.021318294,-0.02695969,0.091552375,0.063886624,0.07682813,-0.089815027,0.044203907,0.081161427,0.013592113,0.007096901,-0.100024248,0.020944881,0.009092925,-0.089574371,0.007890753,0.058221058,0.067366713,0.008205799,0.089808105,0.035123914,-0.020328077,0.099590087,-0.036023835,0.013185791,0.109529155,0.028413304,-0.014361147,-0.006488459,-0.069230377,0.050850018,0.029801833,0.063832924,0.095175647,0.08634088,-0.029543925,0.04693193,0.112191289,0.012562137,0.0755061,-0.009728454
il_5_CR_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.04943939,0.21085014,0.081278348,0.110700798,0.119135255,0.092950584,0.083017905,0.128998665,-0.00066748,0.011816318,0.102932327,-0.014594302,0.018056158,-0.026141173,-0.013612236,0.062784054,-0.018409094,0.0021544,0.046058912,0.127353632,-0.00680727,0.00237864,0.059196167,-0.014217217,0.043763465,-0.098132874,-0.086389356,0.153102633,-0.038262028,-0.018383809,0.001255174,-0.045922762,0.028722594,0.04189959,-0.077564094,-0.034635088,0.068940929,-0.037776974,-0.002635599,0.177018666,-0.078142152,0.091233652
il_5_DM_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.187213464,0.201217172,-0.021904149,0.110478938,-0.036837055,0.234321302,0.027966687,0.117597439,-0.014867859,-0.036560123,0.031543882,0.036397855,-0.000743222,0.048826848,0.066824339,-0.00893318,0.117335954,-0.030325831,-0.062177839,0.150483602,-0.009219129,-0.0278044,-0.067716563,0.059473044,0.035642164,0.107777754,-0.050075582,-0.047867765,0.053872807,-0.062488389,0.012398377,0.039769865,-0.018114235,0.020132189,0.106553242,-0.112920086,0.070090853,0.089374876,-0.078982837,0.083910582,-0.05630598
il_5_DM_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.174627464,0.294956706,0.14072813,0.189365116,0.132975076,0.28354865,-0.019907702,-0.055327855,0.027493681,-0.02950712,0.122466571,0.044421813,-0.027591767,0.126392404,0.109557611,-0.037232914,-0.02888644,0.026741154,0.008392457,-0.024591223,0.065633551,-0.061493434,0.071963044,-0.011106935,-0.082787744,0.043650596,0.02040652,0.058932403,0.114156323,0.063896022,0.068019302,0.159151583,-0.063357644,-0.064041266,0.052907095,0.042101271,-0.063728649,0.083604156,-0.051210772,0.059051648
il_5_MAB_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.252655481,0.361584559,0.105940408,0.351305906,0.229835472,0.064883528,-0.056052001,0.012078891,0.033676827,0.198040046,0.042133623,0.055658918,0.189769825,0.053239497,0.023307735,-0.081484121,0.04207622,0.059714773,0.015577948,0.036912709,-0.022352418,0.051890107,-0.02911641,0.053688443,-0.026139745,-0.032190775,0.246634142,0.018302588,-0.030803382,0.149172293,-0.071434214,-0.017022585,0.117967981,-0.001574587,0.004083578,0.042245681,-0.021713426,0.029784362,-0.05691715
il_5_MAB_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.265303231,0.557316669,0.183680243,0.362478253,-0.054935919,-0.021385067,0.069102667,0.047577213,0.046912784,0.185847628,0.04186366,0.040422763,0.231223979,-0.040886038,-0.031301187,0.083055336,-0.015009295,-0.012521264,0.094337371,0.032725195,-0.011101775,-0.017816998,-0.111394675,-0.006205797,0.075511657,0.063197858,0.181816383,0.094884803,-0.00622633,0.106248498,-0.003084354,-0.02250848,0.110029493,0.051847679,-0.062890693,0.030759826,-0.099578045,-0.040910535
il_5_PHA_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.332971051,0.296274068,0.212514952,-0.075905822,-0.038715975,0.076094293,0.009600548,0.062170923,0.055259383,0.018690159,0.075614,0.07830453,-0.042530729,-0.004392511,0.109467758,-0.044892053,-0.015054273,0.09249429,0.034252578,-0.070268926,-0.124380588,0.0750761,0.045659296,0.045977111,0.078427679,0.055371249,0.043869712,0.145063282,0.056253318,-0.052260876,0.065730617,0.032908029,-0.064043671,-0.008932247,0.08481159,0.015593635,-0.054272105
il_5_PHA_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.132307407,0.244660663,-0.12450438,-0.016608043,0.044373693,0.03486765,0.08714131,0.17756804,0.024656576,0.070415202,0.246097182,-0.081769572,-0.003763789,0.078927769,-0.071006017,0.083701661,0.039153119,0.109453026,-0.166195637,-0.03026776,-0.062796146,0.022410506,0.034507248,-0.011513873,0.140296106,0.042548258,-0.002592246,0.189888549,0.019710053,0.014755423,0.060820111,0.010425212,-0.052220501,0.041696614,-0.158418794,-0.145367827
il_5_TT_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.42363526,0.061348377,0.01195822,0.008959268,0.033838682,0.118263019,0.045590077,0.02673665,0.113665034,0.033297527,0.027984007,-0.019245311,0.031071667,0.039453329,0.040609149,0.051359944,0.00839403,0.031837769,0.025395509,0.07514856,0.030267386,-0.053709276,0.104085549,0.030707276,-0.004957208,0.067612498,-0.026526857,-0.034756519,0.142151144,0.007639746,0.031304974,0.076822789,-0.001769693,0.035190452,0.011395205
il_5_TT_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.049085438,0.006713906,0.098468469,-0.003135877,0.060055905,0.0622245,-0.028937953,0.049668002,0.083501678,-0.087039318,-0.018719497,0.11599638,-0.056359085,-0.020763494,0.102598344,-0.003254804,0.107184657,-0.04800026,-0.055426826,0.113732265,0.041133272,0.007697272,0.091427324,0.047316958,0.070004534,-0.036872044,-0.086195214,-0.01245073,0.110809815,0.077868396,-0.066993475,0.077771565,-0.040095576,0.153971616
il_8_CpG_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.007843673,-0.033032144,0.647937565,0.030515932,0.006280892,0.584080744,0.020458233,-0.026954143,0.501015768,-0.02625017,-0.105635116,0.517083804,-0.00584627,-0.027378158,-0.008987627,0.079126281,0.184165525,0.030808508,-0.024457579,0.185690436,0.041342831,-0.052321186,0.126775273,0.006048439,-0.022612698,0.211275099,0.065106502,-0.09838661,0.15594847,0.096749936,-0.090949558,0.101459279,-0.054736628
il_8_CpG_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.009173155,0.03034877,-0.055670866,0.029688009,0.029674763,-0.068557949,0.005539304,0.031863312,0.220314243,-0.008436236,0.01412325,0.125105135,0.014175436,0.113793211,-0.019663376,0.008181658,0.104699879,0.033465497,0.035136279,0.027695454,0.105023525,0.02101425,-0.001195879,0.071531336,0.013705809,0.060227857,0.038763881,0.023945096,0.082767421,0.059303593,0.084426051,-0.014316607
il_8_CpG_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.025261566,0.044085961,0.102150453,-0.024304306,0.029868941,0.199929429,-0.045561307,-0.043129692,0.535973936,-0.02908229,-0.012587953,0.608233389,0.029546417,0.410178903,-0.008009409,-0.00174797,0.220025745,0.011996479,0.01498001,0.100389334,-0.000124796,0.036682585,0.077419191,-0.008759649,0.036174932,0.248644577,-0.033764096,0.039577897,0.394601889,-0.012141317,0.233468038
il_8_LPS_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.038421843,0.069478544,0.867905976,0.011124514,0.069498921,0.466844914,-0.001522094,-0.083053458,0.529881808,0.017906517,-0.034256082,0.045824033,-0.032476603,0.105745469,0.01786621,-0.004822218,0.421253298,0.033403844,0.012870981,0.303024409,0.036000739,0.077430221,0.19731845,0.057335119,-0.069392306,0.149679824,0.036985,-0.04486518,0.065047186,-0.049082769
il_8_LPS_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.127428689,0.05793173,0.498860147,0.155456933,0.010550623,-0.081181869,-0.003164781,-0.022378765,0.140282118,0.083807308,-0.049466012,0.067897986,-0.04559173,-0.006195217,-0.008835274,-0.012456072,0.200162824,0.083372651,0.002387151,0.111835822,0.041563277,-0.001373581,0.071678042,0.024968177,-0.003007287,-0.009175062,-0.00842257,0.002411117,0.000416684
il_8_LPS_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.060507965,0.080473543,0.505073048,0.051486176,-0.002879006,0.134420719,-0.003740275,0.03932298,0.132604844,0.037027704,0.082746897,-0.064108136,0.003860288,-0.020755706,0.033606111,0.117054015,0.377968724,-0.028275775,0.039954909,0.047932837,0.056876506,0.102983077,0.04735094,-0.011426995,0.011845439,-0.069658915,0.028281911,-0.069270387
il_8_PG_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.022089706,0.079607075,0.412128156,-0.012267677,-0.059506555,0.581135087,0.013457487,-0.022382632,0.037907161,-0.013194908,0.086533674,0.034227778,-0.012508229,0.368493446,0.055161895,0.029830088,0.318589508,0.064568177,0.037905128,0.164127762,0.08658756,-0.070114333,0.171426749,0.051675372,-0.063125665,0.077888468,-0.072780542
il_8_PG_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.112152008,0.006075823,-0.058698203,0.019176927,-0.107153319,0.194099514,0.082454257,-0.01043131,0.048358816,-0.042167191,0.010356603,-0.035473855,-0.030087227,0.232772509,0.067714889,-0.059517669,0.108127319,0.01290619,-0.034544075,0.059733588,-0.000293933,-0.081325984,-0.00069108,0.042374515,-0.041975106,-0.031942891
il_8_PG_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.013488567,-0.013256032,0.213546109,-0.01147306,0.072174148,0.2630779,0.021783342,0.166646553,-0.02438791,-0.014350374,-0.009985893,0.050833956,0.124349786,0.313926095,0.043187719,0.098457068,0.179103518,0.016227099,0.077013965,0.136612996,-0.004991344,0.02530333,0.019158889,-0.018999065,-0.031648163
il_8_PIC_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.013709919,-0.115244769,0.426660684,0.047978657,-0.025055964,0.037942154,0.042935464,0.154396654,0.054395935,-0.050892577,0.117949291,0.038990893,-0.033105241,0.072498774,-0.009231744,-0.006460042,0.221745846,0.109830303,-0.121103329,0.114576079,0.085495752,-0.100985546,0.106246044,-0.078071341
il_8_PIC_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.019659353,-0.026553812,0.096646694,-0.028750621,0.152742375,-0.083868419,-0.067136707,0.040726744,-0.008554259,0.042190537,-0.067283361,0.009795997,0.018089041,-0.010902193,0.04957376,-0.003009719,0.065930248,-0.003700556,-0.01560842,0.054864466,0.017912812,0.047916806,-0.016982452
il_8_PIC_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.067044655,-0.005265372,0.536105066,-0.003656164,0.337857996,-0.028820222,-0.051924635,0.240957052,0.018180259,0.00611542,0.109323437,-0.032231569,0.037047632,0.065891265,-0.027131016,0.044274413,0.277811592,-0.028148932,0.041583189,0.413656727,-0.067466103,0.240991611
il_8_RSV_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.003900309,-0.071756451,-0.006879786,0.067261237,0.265554678,0.056939343,0.002877846,0.231660569,0.02778472,-0.039566317,0.253323915,0.073879276,-0.030001988,0.309125586,0.087532417,-0.063949327,0.419648452,0.086771227,-0.120625479,0.098806888,-0.029362813
il_8_RSV_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.007661648,0.214853077,-0.013854557,0.002737798,0.038983576,-0.014857599,0.037631747,0.068264506,-0.011416449,-0.019100588,0.033405521,0.052496333,0.040145778,0.07527287,-0.036483228,-0.031098527,0.132994268,-0.018940672,0.010812193,-0.037887977
il_8_RSV_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.02298339,0.43321818,-0.011600641,-0.031306526,0.251330878,0.018221619,0.03320151,0.169114316,-0.001746688,0.019905189,0.119817434,-0.040668049,0.044969738,0.262434821,-0.03873642,0.048386441,0.482358239,-0.041192657,0.277873278
il_8_RV_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.080282187,-0.003456399,0.095127897,-0.003493715,0.073252125,-0.024993664,0.014188429,0.029065708,0.033884331,0.056140209,-0.004431597,0.137057293,-0.027283299,-0.044484664,0.187710118,0.010936696,0.084017184,-0.070745427
il_8_RV_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.044416945,-0.04676515,0.169572142,-0.02695545,0.066862037,0.072262768,-0.059244186,-0.022505258,0.015421604,-0.014349945,-0.028917315,0.154077613,0.055923369,0.047838576,0.209151659,0.007238752,0.299984494
